712 articles
+--------------------------------------+-------------+--------+---------------+---------------+
| Titlu                                |    Autor    |  Tip   | Numar versuri | Numar cuvinte |
| Dac-aş fi crezut Isuse!              | Traian Dorz | poezie |       26      |      111      |
| Aprinsa Domnului iubire              | Traian Dorz | poezie |       27      |      126      |
| Tot mai greu şi tot                  | Traian Dorz | poezie |       31      |      135      |
| O, dragostea mea-mamă                | Traian Dorz | poezie |       20      |      126      |
| Eu n-am fost suflet curajos          | Traian Dorz | poezie |       31      |      132      |
| Ce dulce e când sunt                 | Traian Dorz | poezie |       26      |      107      |
| Când norii grei acopăr               | Traian Dorz | poezie |       23      |      137      |
| Iubirea mea-nsorită                  | Traian Dorz | poezie |       30      |      106      |
| Chiar dacă eu vreodată               | Traian Dorz | poezie |       29      |      124      |
| Tu ai fost Preabun                   | Traian Dorz | poezie |       26      |      104      |
| Ajungi aşa de greu                   | Traian Dorz | poezie |       26      |      129      |
| Tu care-ai fost cu mine              | Traian Dorz | poezie |       24      |      140      |
| Doamne, Tatăl nostru                 | Traian Dorz | poezie |       28      |       96      |
| Doamne-al Judecăţii                  | Traian Dorz | poezie |       30      |      165      |
| Frumoasa mea iubire                  | Traian Dorz | poezie |       33      |      117      |
| Domnul a grăit odată                 | Traian Dorz | poezie |       35      |      137      |
| În Ziua asta plină                   | Traian Dorz | poezie |       31      |      109      |
| Isuse, mergi cu mine                 | Traian Dorz | poezie |       24      |      155      |
| Ziua Învierii!                       | Traian Dorz | poezie |       30      |       79      |
| Slavă, slavă, slavă                  | Traian Dorz | poezie |       29      |       67      |
| Tu eşti mai Frumos                   | Traian Dorz | poezie |       19      |       86      |
| Tot ce am de-acum                    | Traian Dorz | poezie |       29      |      113      |
| Ce dulce mi-i când ochii             | Traian Dorz | poezie |       23      |      119      |
| Doamne, ia aminte cât                | Traian Dorz | poezie |       24      |      119      |
| Nu Ţi-am cerut vreodată              | Traian Dorz | poezie |       19      |      129      |
| La ceasul când răsună                | Traian Dorz | poezie |       29      |       86      |
| Mai întâi de toate...                | Traian Dorz | poezie |       26      |      101      |
| Să ne-ntoarcem la-nceputul           | Traian Dorz | poezie |       25      |      145      |
| Eu n-am un loc înalt                 | Traian Dorz | poezie |       29      |      129      |
| De-ai şti Cine-I Acela               | Traian Dorz | poezie |       21      |      136      |
| Doamne, Tu-mi promiţi                | Traian Dorz | poezie |       19      |       57      |
| O, Doamne fie-Ţi milă                | Traian Dorz | poezie |       24      |      177      |
| Cântând Osana                        | Traian Dorz | poezie |       22      |       90      |
| Din locul unde-am plâns              | Traian Dorz | poezie |       35      |      172      |
| Lumina mea se luptă                  | Traian Dorz | poezie |       19      |      123      |
| Ţara Primăverii                      | Traian Dorz | poezie |       26      |       69      |
| Nu te plânge!                        | Traian Dorz | poezie |       26      |      106      |
| O, fraţi ai mei de mamă              | Traian Dorz | poezie |       35      |      132      |
| Ce-ndurerat mă duc                   | Traian Dorz | poezie |       21      |      141      |
| Pe muntele acesta                    | Traian Dorz | poezie |       26      |       90      |
| Dumnezeu să-ţi împreune              | Traian Dorz | poezie |       32      |      100      |
| De raiul desfătării Tale             | Traian Dorz | poezie |       34      |      135      |
| În ziua fericirii voastre            | Traian Dorz | poezie |       34      |      124      |
| Prin vremi vedem                     | Traian Dorz | poezie |       19      |      101      |
| Chiar încercată                      | Traian Dorz | poezie |       29      |      119      |
| Noi nu avem                          | Traian Dorz | poezie |       39      |      150      |
| Cum să pot uita vreodată?            | Traian Dorz | poezie |       31      |      115      |
| Dulce Doamne, Tu                     | Traian Dorz | poezie |       33      |      108      |
| Fii Doamne binecuvântat              | Traian Dorz | poezie |       29      |      134      |
| Al Tău, pe veci                      | Traian Dorz | poezie |       31      |      137      |
| Cât mâinile, Isuse                   | Traian Dorz | poezie |       21      |      123      |
| Fii binecuvântată clipa              | Traian Dorz | poezie |       28      |      121      |
| Cine va plăti vânzarea?              | Traian Dorz | poezie |       29      |      186      |
| Dulci făgăduinţe                     | Traian Dorz | poezie |       33      |       94      |
| O Doamne-nlătură                     | Traian Dorz | poezie |       29      |      103      |
| Slavă nesfârşită Ţie                 | Traian Dorz | poezie |       31      |      134      |
| Tu ne-ai născut                      | Traian Dorz | poezie |       26      |      132      |
| O, numai Tu                          | Traian Dorz | poezie |       24      |      150      |
| Binecuvântează-mi Doamne             | Traian Dorz | poezie |       31      |      112      |
| Ar trebui, Isuse Dulce               | Traian Dorz | poezie |       31      |      144      |
| Nu-ţi fie teamă                      | Traian Dorz | poezie |       31      |      126      |
| O, fie voia Ta                       | Traian Dorz | poezie |       26      |      130      |
| Încrede-te puternic                  | Traian Dorz | poezie |       19      |      121      |
| Adevărat e Doamne                    | Traian Dorz | poezie |       31      |      105      |
| Fii slăvită Mână Sfântă              | Traian Dorz | poezie |       24      |      168      |
| Putere a lui Dumnezeu                | Traian Dorz | poezie |       31      |      125      |
| Îngenunchem în pace                  | Traian Dorz | poezie |       26      |       86      |
| Ce liniştit veniţi                   | Traian Dorz | poezie |       26      |      118      |
| Sunt împresurat                      | Traian Dorz | poezie |       26      |       99      |
| Mai cred                             | Traian Dorz | poezie |       19      |      124      |
| Primeşte-mă iubire                   | Traian Dorz | poezie |       24      |      139      |
| Mereu noi ne-am temut                | Traian Dorz | poezie |       29      |      137      |
| Prin naşterea în lumea asta          | Traian Dorz | poezie |       39      |      344      |
| Sunt fericit Isuse                   | Traian Dorz | poezie |       29      |      175      |
| Când auzi-veţi c-am murit nu         | Traian Dorz | poezie |       29      |      106      |
| Când auzi-veţi c-am murit Hristos    | Traian Dorz | poezie |       27      |      106      |
| Celor care au credinţă               | Traian Dorz | poezie |       26      |      116      |
| Te-ai dus Isuse Dulce                | Traian Dorz | poezie |       29      |      184      |
| De ce uit eu?                        | Traian Dorz | poezie |       26      |      106      |
| Îmi pare câteodată                   | Traian Dorz | poezie |       35      |      123      |
| O, cerul meu cel tânăr               | Traian Dorz | poezie |       29      |      170      |
| Iată cea din urmă stare              | Traian Dorz | poezie |       39      |      123      |
| O, Veşnicie...                       | Traian Dorz | poezie |       29      |      189      |
| Fericiţi şi sfinţi cei care          | Traian Dorz | poezie |       35      |      140      |
| Cântarea Biruinţei                   | Traian Dorz | poezie |       23      |      106      |
| Cântări de biruinţă                  | Traian Dorz | poezie |       26      |      138      |
| Îţi mulţumim Lumină                  | Traian Dorz | poezie |       29      |      101      |
| Doamne, ce comori alese              | Traian Dorz | poezie |       29      |      103      |
| Eu sunt iubit de Tine                | Traian Dorz | poezie |       19      |      126      |
| Când ne-ai trimis                    | Traian Dorz | poezie |       29      |       98      |
| Când ne iveşti Isuse                 | Traian Dorz | poezie |       19      |      117      |
| Să nu-ntristaţi iubirea              | Traian Dorz | poezie |       29      |       96      |
| Tu-ai rămas aici                     | Traian Dorz | poezie |       29      |      102      |
| O, Strălucită Faţă...                | Traian Dorz | poezie |       31      |      108      |
| Aşa-mi ajute Dumnezeu                | Traian Dorz | poezie |       19      |       77      |
| Ce nalţi sunt                        | Traian Dorz | poezie |       23      |      118      |
| Înţelepciune, sfânt trimis           | Traian Dorz | poezie |       29      |      108      |
| Ce mult mi-ai dat                    | Traian Dorz | poezie |       19      |      103      |
| De ce-ai uitat?                      | Traian Dorz | poezie |       24      |      131      |
| Iubire, îngerul meu dulce            | Traian Dorz | poezie |       29      |      121      |
| Să nu uiţi cerul                     | Traian Dorz | poezie |       29      |      143      |
| Toate laudele noastre                | Traian Dorz | poezie |       32      |      127      |
| Va fi-n curând Isuse                 | Traian Dorz | poezie |       24      |      146      |
| Nu dispreţui pedeapsa                | Traian Dorz | poezie |       23      |      113      |
| Doamne-ascultă totdeauna             | Traian Dorz | poezie |       26      |       82      |
| Binecuvântate fie                    | Traian Dorz | poezie |       19      |      104      |
| Doamne-al fericirii mele             | Traian Dorz | poezie |       26      |       82      |
| Doamne, inima mea toată              | Traian Dorz | poezie |       30      |      119      |
| Doamne-nlătură-l pe răul             | Traian Dorz | poezie |       19      |      130      |
| Binecuvântat să fie Domnul, Stânca   | Traian Dorz | poezie |       31      |      102      |
| Vino îngerul iubirii                 | Traian Dorz | poezie |       29      |      103      |
| O, scoate-ne Isuse                   | Traian Dorz | poezie |       21      |      109      |
| Cu cât e mai curat                   | Traian Dorz | poezie |       29      |      126      |
| Îţi mulţumesc iubire                 | Traian Dorz | poezie |       26      |       91      |
| Fericită-i ascultarea                | Traian Dorz | poezie |       24      |      119      |
| Când trec prin stări                 | Traian Dorz | poezie |       35      |      155      |
| Doamne, în ce har                    | Traian Dorz | poezie |       31      |       96      |
| Întinde-Ţi Mâna Ta                   | Traian Dorz | poezie |       29      |       94      |
| Iubirea mea-ndrăzneşte!              | Traian Dorz | poezie |       31      |      114      |
| Când Domnul cheamă                   | Traian Dorz | poezie |       24      |      106      |
| Unde să mă duc eu Doamne când mi-e?  | Traian Dorz | poezie |       29      |      118      |
| Nu-i nimeni mai dator                | Traian Dorz | poezie |       29      |      120      |
| Ce bine-a fost...                    | Traian Dorz | poezie |       19      |      124      |
| Nu mai vreau pe lume                 | Traian Dorz | poezie |       35      |      103      |
| O, Dumnezeul meu                     | Traian Dorz | poezie |       29      |      121      |
| O, cum mă mustră toate               | Traian Dorz | poezie |       32      |      157      |
| O, Drag Isus...                      | Traian Dorz | poezie |       29      |      105      |
| Aş vrea, Iubire, să-nvăţ             | Traian Dorz | poezie |       29      |      144      |
| De fiecare dată                      | Traian Dorz | poezie |       20      |       92      |
| Doamne, fii-mi Tu Stăpân             | Traian Dorz | poezie |       29      |      127      |
| Tu-mi auzi Isus                      | Traian Dorz | poezie |       29      |      125      |
| Ce bucurie este-n cer                | Traian Dorz | poezie |       28      |      108      |
| Dulcele Cuvânt Ceresc                | Traian Dorz | poezie |       33      |      111      |
| O, Sfinte Duh, coboară-mi            | Traian Dorz | poezie |       20      |      100      |
| Fă-ţi prieteni...                    | Traian Dorz | poezie |       29      |      106      |
| Totul e-nsemnat                      | Traian Dorz | poezie |       26      |       99      |
| Ai nădejde-ntotdeauna                | Traian Dorz | poezie |       19      |      125      |
| Vă prea tot spun?                    | Traian Dorz | poezie |       29      |      109      |
| Doamne, dăruieşte-mi                 | Traian Dorz | poezie |       19      |       89      |
| Cât voi trăi pe lume                 | Traian Dorz | poezie |       26      |       97      |
| Cât de trecător                      | Traian Dorz | poezie |       26      |      120      |
| Despăgubeşte Doamne                  | Traian Dorz | poezie |       19      |      105      |
| Mai pune pe deasupra                 | Traian Dorz | poezie |       26      |      101      |
| Eu Îţi predau Isuse                  | Traian Dorz | poezie |       25      |      134      |
| Dulce Numele Isus                    | Traian Dorz | poezie |       29      |       82      |
| Deschide-te-nspre Domnul             | Traian Dorz | poezie |       24      |      152      |
| Câţi crini frumoşi                   | Traian Dorz | poezie |       26      |       98      |
| Al Tău sunt eu                       | Traian Dorz | poezie |       32      |      155      |
| Iubiţi orice cuvânt curat            | Traian Dorz | poezie |       23      |       91      |
| Ce gol e golul vostru                | Traian Dorz | poezie |       29      |      110      |
| Nu mi-a fost uşoară viaţa            | Traian Dorz | poezie |       26      |      111      |
| Mi-a devenit povară                  | Traian Dorz | poezie |       19      |      115      |
| Ce taine-mi sunt                     | Traian Dorz | poezie |       29      |      135      |
| E-n trupul meu durerea               | Traian Dorz | poezie |       29      |      182      |
| Pe treptele acestea                  | Traian Dorz | poezie |       19      |      120      |
| Cu gândul la răbdarea Ta             | Traian Dorz | poezie |       29      |      107      |
| Din marile izvoare                   | Traian Dorz | poezie |       14      |       89      |
| Privesc cum crinii                   | Traian Dorz | poezie |       27      |       72      |
| Ce fericiţi venim                    | Traian Dorz | poezie |       31      |      125      |
| Isuse-al dragostei                   | Traian Dorz | poezie |       27      |      120      |
| Din tot sufletul Te laud             | Traian Dorz | poezie |       26      |      108      |
| O, dragoste zdrobită                 | Traian Dorz | poezie |       19      |      130      |
| Pământ de cântec                     | Traian Dorz | poezie |       26      |      120      |
| Slobozi-mă Stăpâne                   | Traian Dorz | poezie |       19      |      109      |
| O, cer iubit, ce-albastru            | Traian Dorz | poezie |       17      |       76      |
| O, dulce frumuseţe                   | Traian Dorz | poezie |       19      |      119      |
| Când pentru iubirea                  | Traian Dorz | poezie |       24      |      120      |
| Fără Tine, eu aş fi                  | Traian Dorz | poezie |       26      |       92      |
| Frumoasă ni-e cu Tine                | Traian Dorz | poezie |       27      |      155      |
| Eu te-am primit iubire               | Traian Dorz | poezie |       26      |       92      |
| O Sfânt Izvor, ce nalt               | Traian Dorz | poezie |       26      |       99      |
| Eu nu mă tem de moarte şi nici       | Traian Dorz | poezie |       31      |      131      |
| De Tine-am fost aproape              | Traian Dorz | poezie |       19      |      127      |
| O, har primit                        | Traian Dorz | poezie |       26      |      108      |
| Departe-ntotdeauna...                | Traian Dorz | poezie |       19      |      127      |
| Doamne, zilele cu Tine               | Traian Dorz | poezie |       29      |      114      |
| Tu care-auzi                         | Traian Dorz | poezie |       29      |      106      |
| Din dragostea de Tine                | Traian Dorz | poezie |       26      |      118      |
| Atrage-ne spre Tine                  | Traian Dorz | poezie |       26      |       94      |
| Celor care cred                      | Traian Dorz | poezie |       26      |      104      |
| Eu nu pot fără tine                  | Traian Dorz | poezie |       19      |      142      |
| Doamne, ce dator...                  | Traian Dorz | poezie |       27      |      100      |
| O rugăciune încă...                  | Traian Dorz | poezie |       19      |      121      |
| Mă duc să dorm puţin...              | Traian Dorz | poezie |       29      |      112      |
| Iubiţi pe fraţii voştri              | Traian Dorz | poezie |       31      |      107      |
| Dacă-ţi doreşti                      | Traian Dorz | poezie |       29      |       95      |
| Să-ţi rămână neuitată                | Traian Dorz | poezie |       27      |       64      |
| O, câte binecuvântări                | Traian Dorz | poezie |       32      |      207      |
| Tu m-ai iubit                        | Traian Dorz | poezie |       29      |      116      |
| Ce valuri mari                       | Traian Dorz | poezie |       27      |      122      |
| Până cerul şi pământul               | Traian Dorz | poezie |       26      |      103      |
| Oricât de lovit                      | Traian Dorz | poezie |       27      |       92      |
| Încă mai poţi                        | Traian Dorz | poezie |       25      |      126      |
| A fost o Cruce...                    | Traian Dorz | poezie |       26      |      130      |
| Când strig Numele Tău...             | Traian Dorz | poezie |       29      |      116      |
| Eu am ales Isuse                     | Traian Dorz | poezie |       29      |      103      |
| Numai Ţie Doamne                     | Traian Dorz | poezie |       29      |       96      |
| Eu nu ştiu ce                        | Traian Dorz | poezie |       26      |      127      |
| Primeşte-mi sufletul Isuse           | Traian Dorz | poezie |       29      |      116      |
| Îţi mulţumesc că mi-ai venit         | Traian Dorz | poezie |       29      |      102      |
| Iubeşte-L pe Isus                    | Traian Dorz | poezie |       26      |      110      |
| Când inima te-ndeamnă                | Traian Dorz | poezie |       29      |       84      |
| Din câte flori frumoase              | Traian Dorz | poezie |       19      |      120      |
| Trist e sufletul din mine            | Traian Dorz | poezie |       26      |      101      |
| O, de-aş putea să-Ţi dau             | Traian Dorz | poezie |       26      |      137      |
| Mi-aşa de dor de Tine                | Traian Dorz | poezie |       26      |      107      |
| O, cât de mult plăteşte El           | Traian Dorz | poezie |       26      |      113      |
| Ce faci tu suflet?                   | Traian Dorz | poezie |       23      |      128      |
| O, Doamne dă-mi...                   | Traian Dorz | poezie |       29      |      118      |
| Cum să tac Isuse?                    | Traian Dorz | poezie |       24      |      154      |
| Doamne, Te iubesc fierbinte          | Traian Dorz | poezie |       29      |      112      |
| Doamne-n Săptămâna asta...           | Traian Dorz | poezie |       29      |      219      |
| Vreţi voi părinţi?                   | Traian Dorz | poezie |       23      |      136      |
| O, Soarele Iubirii                   | Traian Dorz | poezie |       26      |       96      |
| Voi cei ce-aţi ascultat              | Traian Dorz | poezie |       26      |      133      |
| De ce mai este despărţire?           | Traian Dorz | poezie |       29      |      122      |
| Isus, numai iubirea mea              | Traian Dorz | poezie |       29      |      100      |
| Aş vrea mai mult Isuse               | Traian Dorz | poezie |       26      |      106      |
| Din Duhul Tău iubit Isus             | Traian Dorz | poezie |       31      |      152      |
| Eu am văzut                          | Traian Dorz | poezie |       19      |      106      |
| Doamne, nu vreau fără Tine           | Traian Dorz | poezie |       29      |      102      |
| Doamne, toate câte-mi dai            | Traian Dorz | poezie |       26      |      105      |
| Am întrebat Lumina...                | Traian Dorz | poezie |       19      |      122      |
| Ce dulce-i drumul meu                | Traian Dorz | poezie |       26      |      127      |
| Doamne eu Te văd în Templu           | Traian Dorz | poezie |       29      |      119      |
| Frumoasă tinereţe                    | Traian Dorz | poezie |       19      |      128      |
| Până la moarte                       | Traian Dorz | poezie |       23      |      124      |
| Aşa îmi poartă paşii                 | Traian Dorz | poezie |       19      |      126      |
| Isuse, Tu-mi eşti                    | Traian Dorz | poezie |       29      |      123      |
| Opreşte-te, din când în când         | Traian Dorz | poezie |       29      |      111      |
| Încredinţează-ţi soarta              | Traian Dorz | poezie |       19      |      121      |
| Mi-e dor de Tine                     | Traian Dorz | poezie |       29      |      134      |
| Când ţi-am venit                     | Traian Dorz | poezie |       19      |      121      |
| Ce fericit e-a şti                   | Traian Dorz | poezie |       29      |      120      |
| Pe noi ne apără                      | Traian Dorz | poezie |       24      |      204      |
| De ce-mi pierd uneori...             | Traian Dorz | poezie |       29      |      129      |
| Cine s-a putut desparte              | Traian Dorz | poezie |       35      |      119      |
| Când Tu-mi străluci                  | Traian Dorz | poezie |       26      |       91      |
| Ce limpede văd azi                   | Traian Dorz | poezie |       29      |      128      |
| Rămâi la datorie, cu ochii           | Traian Dorz | poezie |       23      |      121      |
| O, ce uşor mă-ntorc                  | Traian Dorz | poezie |       29      |      122      |
| Să nu ne fie teamă                   | Traian Dorz | poezie |       24      |      158      |
| Să urc mereu Isuse                   | Traian Dorz | poezie |       29      |       91      |
| De ce-aţi tăiat finicii?             | Traian Dorz | poezie |       24      |      158      |
| Să Te aştept Isuse                   | Traian Dorz | poezie |       26      |       97      |
| Toţi cei născuţi                     | Traian Dorz | poezie |       19      |      119      |
| Nu-ţi pară rău                       | Traian Dorz | poezie |       26      |      107      |
| Te-aş aduna iubire                   | Traian Dorz | poezie |       22      |      147      |
| Fii sigur...                         | Traian Dorz | poezie |       29      |      113      |
| Când voi ajunge Ţărmul               | Traian Dorz | poezie |       19      |      128      |
| Eu Îţi cântam                        | Traian Dorz | poezie |       29      |      140      |
| Opreşte-te o clipă                   | Traian Dorz | poezie |       21      |      136      |
| Răsai Lumină lină                    | Traian Dorz | poezie |       29      |       83      |
| Să regăseşti putere                  | Traian Dorz | poezie |       20      |      110      |
| Doamne-alungă depărtarea             | Traian Dorz | poezie |       26      |      100      |
| N-aveţi voi loc                      | Traian Dorz | poezie |       29      |      130      |
| Nu-i greu ce dăm noi                 | Traian Dorz | poezie |       29      |      138      |
| O, lacrimi care curgeţi              | Traian Dorz | poezie |       19      |      124      |
| Doamne, câtă ascultare               | Traian Dorz | poezie |       26      |       82      |
| O, fiii mei, ce mulţumire            | Traian Dorz | poezie |       26      |      123      |
| Ca o fântână dulce                   | Traian Dorz | poezie |       19      |      130      |
| O, negrăită Bunătate                 | Traian Dorz | poezie |       26      |      106      |
| La orice răspântie                   | Traian Dorz | poezie |       19      |      130      |
| Este-o vreme!                        | Traian Dorz | poezie |       29      |      117      |
| Aici e locul tău                     | Traian Dorz | poezie |       29      |      113      |
| Când ai s-ajungi                     | Traian Dorz | poezie |       19      |      127      |
| Duhule Preasfinte, calda             | Traian Dorz | poezie |       20      |      100      |
| Eu mi-am făcut                       | Traian Dorz | poezie |       19      |      137      |
| Cu mine-ai fost Prieten Drag         | Traian Dorz | poezie |       30      |      136      |
| Cu ce-ai venit?                      | Traian Dorz | poezie |       29      |      107      |
| Ce faci cu partea lui Hristos?       | Traian Dorz | poezie |       29      |      126      |
| Doamne, ce să fac?                   | Traian Dorz | poezie |       29      |      134      |
| Tu mi-ai umplut                      | Traian Dorz | poezie |       29      |      108      |
| Tu nu mi-ai dat                      | Traian Dorz | poezie |       29      |      135      |
| Cântaţi, fraţi şi surori             | Traian Dorz | poezie |       26      |       88      |
| Ne-am încrezut în Tine               | Traian Dorz | poezie |       26      |       93      |
| N-am privit vreodată                 | Traian Dorz | poezie |       26      |       96      |
| O, Numele Tău Dulce                  | Traian Dorz | poezie |       19      |      117      |
| Eu am aflat iubirea!                 | Traian Dorz | poezie |       20      |      158      |
| Ca râul care are                     | Traian Dorz | poezie |       19      |      118      |
| Nu există frumuseţe                  | Traian Dorz | poezie |       14      |      105      |
| Dulcele Iubirii Domn, bin. liniştea  | Traian Dorz | poezie |       29      |       73      |
| Tu n-ai să pieri                     | Traian Dorz | poezie |       26      |      121      |
| Clopotul de Denii                    | Traian Dorz | poezie |       23      |      105      |
| Binecuvântează Doamne, razele        | Traian Dorz | poezie |       26      |       94      |
| Spre cerul dulce...                  | Traian Dorz | poezie |       19      |      123      |
| Iubirea suferinţei noastre           | Traian Dorz | poezie |       29      |       90      |
| Nu-mi pare rău pe nimeni             | Traian Dorz | poezie |       19      |      147      |
| Gândiţi-vă prieteni                  | Traian Dorz | poezie |       26      |       84      |
| Din ce se duce vremea                | Traian Dorz | poezie |       24      |      154      |
| Şi-i iarăşi cerul                    | Traian Dorz | poezie |       29      |       78      |
| Sub Crucea Ta ne-am întâlnit         | Traian Dorz | poezie |       24      |      125      |
| O, cum să-Ţi mulţumim noi Ţie        | Traian Dorz | poezie |       29      |      121      |
| Plăteşte Doamne celor...             | Traian Dorz | poezie |       19      |      118      |
| Eu Te-aşteptam                       | Traian Dorz | poezie |       29      |      135      |
| Mă-ntorc la tine...                  | Traian Dorz | poezie |       19      |      122      |
| De oriunde am pornit                 | Traian Dorz | poezie |       27      |       99      |
| Noi, cuvântul cel mai greu           | Traian Dorz | poezie |       26      |       96      |
| Ştie Domnul                          | Traian Dorz | poezie |       29      |      116      |
| Eu sunt zdrobit                      | Traian Dorz | poezie |       29      |      116      |
| Doamne, gândurile toate              | Traian Dorz | poezie |       26      |       94      |
| Destramă-te mai iute                 | Traian Dorz | poezie |       19      |      124      |
| N-ai somn în noaptea asta            | Traian Dorz | poezie |       26      |       96      |
| Tu dormi?                            | Traian Dorz | poezie |       19      |      146      |
| O, nu-i de vină nimeni               | Traian Dorz | poezie |       29      |      114      |
| Pleacă-ţi fruntea                    | Traian Dorz | poezie |       29      |      113      |
| Nalţă-te cântarea mea                | Traian Dorz | poezie |       26      |       89      |
| Te-nspăimânţi de boală?              | Traian Dorz | poezie |       26      |      101      |
| De ce să plângi atât de-amar?        | Traian Dorz | poezie |       29      |      112      |
| Mă rog să-Ţi fiu                     | Traian Dorz | poezie |       19      |      112      |
| Când îmi zâmbeşte El                 | Traian Dorz | poezie |       29      |      118      |
| Iubirea mea-i culeasă                | Traian Dorz | poezie |       19      |      130      |
| Eu ştiu că numai spre                | Traian Dorz | poezie |       29      |      109      |
| S-a născut un copilaş                | Traian Dorz | poezie |       26      |       50      |
| Să vă binecuvânteze                  | Traian Dorz | poezie |       25      |       88      |
| Iubirea mea-ntre tine                | Traian Dorz | poezie |       19      |      146      |
| Vino suflet călător                  | Traian Dorz | poezie |       27      |      123      |
| Zorim pe drumul vieţii               | Traian Dorz | poezie |       24      |      158      |
| Doamne, iată-mi şi hotarul           | Traian Dorz | poezie |       29      |      105      |
| Steagul Biruinţei Tale               | Traian Dorz | poezie |       29      |      109      |
| Liniştea răbdării noastre            | Traian Dorz | poezie |       29      |       92      |
| Crucea noastră fericită              | Traian Dorz | poezie |       29      |       89      |
| Doamne, teama despărţirii            | Traian Dorz | poezie |       29      |      104      |
| Toate căile iubirii                  | Traian Dorz | poezie |       26      |       89      |
| Ce fericită-i frumuseţea             | Traian Dorz | poezie |       29      |       92      |
| Noi doi, Isus                        | Traian Dorz | poezie |       35      |      123      |
| O, fericită zi                       | Traian Dorz | poezie |       26      |      109      |
| Când se lasă înserarea               | Traian Dorz | poezie |       29      |       86      |
| O, zi de fericire                    | Traian Dorz | poezie |       24      |      163      |
| Pân-la sfârşit                       | Traian Dorz | poezie |       29      |      130      |
| Să apărăm Credinţa                   | Traian Dorz | poezie |       34      |      102      |
| Să mor frumos                        | Traian Dorz | poezie |       29      |      135      |
| Să cad pe braţul Tău                 | Traian Dorz | poezie |       26      |      136      |
| Isus a fost Biruitorul               | Traian Dorz | poezie |       49      |      229      |
+--------------------------------------+-------------+--------+---------------+---------------+
