592 articles
+-------------------------------------+-------------+--------+---------------+---------------+
| Titlu                               |    Autor    |  Tip   | Numar versuri | Numar cuvinte |
| Ce crudă-i moartea!                 | Traian Dorz | poezie |       29      |       95      |
| O, nu mă rog                        | Traian Dorz | poezie |       29      |      119      |
| Trupu-i forma                       | Traian Dorz | poezie |       14      |       56      |
| Nu-mi mai aduc aminte şi nici       | Traian Dorz | poezie |       30      |      197      |
| Poate-mi va fi dat                  | Traian Dorz | poezie |       31      |      126      |
| Uită!                               | Traian Dorz | poezie |       19      |       62      |
| Îmi place câteodată                 | Traian Dorz | poezie |       24      |      143      |
| Nu privi c-un ochi                  | Traian Dorz | poezie |       19      |       71      |
| Nu mă-nspăimânt!                    | Traian Dorz | poezie |       29      |      163      |
| Eu n-am să mă opresc                | Traian Dorz | poezie |       24      |      106      |
| Când m-am născut...                 | Traian Dorz | poezie |       19      |      117      |
| Eu nu mă plâng...                   | Traian Dorz | poezie |       34      |      119      |
| Vin zorile...                       | Traian Dorz | poezie |       19      |      127      |
| O, cât mă rog                       | Traian Dorz | poezie |       24      |      111      |
| Curând soseşte vremea               | Traian Dorz | poezie |       26      |      165      |
| Nu mi-a rămas                       | Traian Dorz | poezie |       29      |       96      |
| Va fi cândva!                       | Traian Dorz | poezie |       30      |      189      |
| Nu ştiu cât                         | Traian Dorz | poezie |       19      |      135      |
| Nu m-am putut                       | Traian Dorz | poezie |       24      |       86      |
| Ce vuiete-au fost!                  | Traian Dorz | poezie |       19      |      108      |
| Nu mă lăsa!                         | Traian Dorz | poezie |       34      |      119      |
| O, cum să pot departe?...           | Traian Dorz | poezie |       29      |      186      |
| Dă-mi Doamne bucuria curatului      | Traian Dorz | poezie |       23      |      104      |
| S-au dus demult                     | Traian Dorz | poezie |       36      |      219      |
| Adeseori în lupte                   | Traian Dorz | poezie |       18      |      108      |
| O, iartă-mi Te rog                  | Traian Dorz | poezie |       17      |      144      |
| Nu vreau să mă mai apăr             | Traian Dorz | poezie |       19      |      129      |
| Chiar dacă până astăzi              | Traian Dorz | poezie |       17      |       91      |
| Ce mă înveţi tu?                    | Traian Dorz | poezie |       16      |      122      |
| Vor trece iarăşi norii              | Traian Dorz | poezie |       19      |      111      |
| Cu alţi cocori...                   | Traian Dorz | poezie |       24      |      151      |
| Trecuta vreme                       | Traian Dorz | poezie |       39      |      124      |
| O, ceas al Rugăciunii               | Traian Dorz | poezie |       24      |      158      |
| Sculaţi-vă de tineri!               | Traian Dorz | poezie |       19      |      109      |
| Nu-ţi urî duşmanii                  | Traian Dorz | poezie |       19      |       94      |
| O, zilele prind aripi...            | Traian Dorz | poezie |       23      |       83      |
| Câţi ani mi-au trebuit              | Traian Dorz | poezie |       24      |       94      |
| O, harfa mea...                     | Traian Dorz | poezie |       24      |       88      |
| Numai o lună                        | Traian Dorz | poezie |       34      |      152      |
| Să nu-i uităm!                      | Traian Dorz | poezie |       19      |       83      |
| Deşi alerg                          | Traian Dorz | poezie |       19      |       77      |
| Grijeşte numai                      | Traian Dorz | poezie |       24      |       77      |
| Cât de curată                       | Traian Dorz | poezie |       19      |      126      |
| Cât va trăi Lumina                  | Traian Dorz | poezie |       22      |      138      |
| Ai ostenit?                         | Traian Dorz | poezie |       24      |       80      |
| N-am fraţi                          | Traian Dorz | poezie |       14      |       82      |
| Încearcă-te!                        | Traian Dorz | poezie |       17      |       91      |
| Nu dezbrăcaţi armura                | Traian Dorz | poezie |       18      |       99      |
| Rămâi la datorie                    | Traian Dorz | poezie |       39      |      125      |
| Cu cât mai mulţi                    | Traian Dorz | poezie |       23      |      113      |
| Prietene şi frate                   | Traian Dorz | poezie |       26      |      150      |
| O, Doamne, fericit e-acela          | Traian Dorz | poezie |       48      |      178      |
| Nu mi-ai cerut                      | Traian Dorz | poezie |       34      |      115      |
| Eu ştiu că am în Cer                | Traian Dorz | poezie |       34      |      170      |
| O altă vârstă                       | Traian Dorz | poezie |       24      |       93      |
| Să-l binecuvânteze Cerul            | Traian Dorz | poezie |       24      |       83      |
| O, creşte-mi râvna                  | Traian Dorz | poezie |       17      |       93      |
| N-am vrut alt har                   | Traian Dorz | poezie |       34      |      222      |
| Nimic nu-i mai frumos               | Traian Dorz | poezie |       39      |      156      |
| Eram copil, trecea zăpada           | Traian Dorz | poezie |       34      |      159      |
| O, dragi cântări a mele!            | Traian Dorz | poezie |       39      |      235      |
| Cu cât mai lungă                    | Traian Dorz | poezie |       29      |      120      |
| Numai Cuvântul semănat              | Traian Dorz | poezie |       29      |      101      |
| Când nu ştii!...                    | Traian Dorz | poezie |       30      |      211      |
| Suflete-al meu                      | Traian Dorz | poezie |       26      |      113      |
| O, iată Doamne                      | Traian Dorz | poezie |       23      |      133      |
| Chemaţi cântările                   | Traian Dorz | poezie |       27      |      112      |
| De ce să plângi nemângâiat?         | Traian Dorz | poezie |       29      |      114      |
| De te mai zbaţi                     | Traian Dorz | poezie |       24      |      104      |
| De ce aşa degrabă?                  | Traian Dorz | poezie |       17      |      140      |
| O, suflet ce te-afunzi              | Traian Dorz | poezie |       19      |       75      |
| Nu ţi-a fost prieten                | Traian Dorz | poezie |       29      |      126      |
| Viaţa nu-i sfârşită!                | Traian Dorz | poezie |       24      |      156      |
| Nimic nu-Ţi dau                     | Traian Dorz | poezie |       17      |      118      |
| Când un sărac                       | Traian Dorz | poezie |       29      |      138      |
| Nu-Ţi pot privi                     | Traian Dorz | poezie |       29      |       91      |
| Să ne grăbim prieteni               | Traian Dorz | poezie |       23      |      101      |
| Solia mea                           | Traian Dorz | poezie |       26      |      133      |
| Ce-i mai curat?                     | Traian Dorz | poezie |       17      |       90      |
| Cuvântul Tău Etern                  | Traian Dorz | poezie |       28      |      104      |
| N-am mers                           | Traian Dorz | poezie |       29      |      119      |
| Tu poţi doar                        | Traian Dorz | poezie |       24      |      106      |
| Eu pot lupta                        | Traian Dorz | poezie |       20      |      111      |
| Tu mi-ai gătit                      | Traian Dorz | poezie |       20      |      106      |
| Fiinţa mea întreagă                 | Traian Dorz | poezie |       23      |      123      |
| Mulţimea Te-nconjoară               | Traian Dorz | poezie |       24      |      152      |
| Ce grea-i ades                      | Traian Dorz | poezie |       23      |      123      |
| Când mă silesc                      | Traian Dorz | poezie |       29      |      106      |
| De vrei să faci                     | Traian Dorz | poezie |       29      |      113      |
| Curaj, trudit semănător             | Traian Dorz | poezie |       29      |      107      |
| Aşteaptă                            | Traian Dorz | poezie |       19      |       75      |
| Când Mă rugai...                    | Traian Dorz | poezie |       19      |       95      |
| Ce rost mai are?                    | Traian Dorz | poezie |       29      |      145      |
| Poţi să mă laşi                     | Traian Dorz | poezie |       24      |      113      |
| Port trupul                         | Traian Dorz | poezie |       24      |       86      |
| Când harfa mea                      | Traian Dorz | poezie |       34      |       97      |
| Durerea-ţi vine-n casă              | Traian Dorz | poezie |       29      |       92      |
| Când psalmul cel din urmă           | Traian Dorz | poezie |       23      |      151      |
| Chiar dac-aş şti                    | Traian Dorz | poezie |       29      |      135      |
| Prin tot ce am                      | Traian Dorz | poezie |       29      |      141      |
| Tu nu Te schimbi                    | Traian Dorz | poezie |       29      |       93      |
| Când calea-mi pare                  | Traian Dorz | poezie |       33      |      108      |
| Când munca mea                      | Traian Dorz | poezie |       29      |      103      |
| Ce nepătrunsă Milă                  | Traian Dorz | poezie |       24      |       71      |
| Când nu-mi pot plânge               | Traian Dorz | poezie |       29      |       81      |
| Când vei vedea                      | Traian Dorz | poezie |       39      |      176      |
| M-am bucurat...                     | Traian Dorz | poezie |       24      |       88      |
| Când sufletu-mi Te-a cunoscut       | Traian Dorz | poezie |       34      |      121      |
| Cu fiecare răsărit                  | Traian Dorz | poezie |       19      |       90      |
| Tu ni Te dărui nouă                 | Traian Dorz | poezie |       23      |      129      |
| Eu nu renunţ                        | Traian Dorz | poezie |       29      |       99      |
| În Tine-a fost                      | Traian Dorz | poezie |       26      |      106      |
| Când ai să vii                      | Traian Dorz | poezie |       24      |      102      |
| O, Moarte noi...                    | Traian Dorz | poezie |       34      |      119      |
| Când am să plec...                  | Traian Dorz | poezie |       34      |      136      |
| Făcând m-ai învăţat                 | Traian Dorz | poezie |       34      |      119      |
| Tu vrei iubirea                     | Traian Dorz | poezie |       34      |      108      |
| Numai atunci...                     | Traian Dorz | poezie |       29      |      115      |
| Numele meu l-am auzit               | Traian Dorz | poezie |       34      |      129      |
| Binecuvântat e-acela                | Traian Dorz | poezie |       23      |      111      |
| Nu-mi mai doresc                    | Traian Dorz | poezie |       34      |      132      |
| Lăsaţi-mă s-alerg                   | Traian Dorz | poezie |       34      |      108      |
| Încă sunt departe                   | Traian Dorz | poezie |       34      |      106      |
| Voi toţi câţi predicaţi             | Traian Dorz | poezie |       26      |      133      |
| În veselia ta                       | Traian Dorz | poezie |       34      |      124      |
| Statornicia                         | Traian Dorz | poezie |       34      |      124      |
| Nu-nlătura o Doamne                 | Traian Dorz | poezie |       24      |      130      |
| Nu ne-asculta                       | Traian Dorz | poezie |       34      |      101      |
| Când înţelegi                       | Traian Dorz | poezie |       39      |      139      |
| Grăbeşte-te să-ţi dai               | Traian Dorz | poezie |       29      |      114      |
| N-ai să te prăbuşeşti               | Traian Dorz | poezie |       23      |       97      |
| Spre Tine, Cel în veci              | Traian Dorz | poezie |       34      |      137      |
| Să nu mai ardem                     | Traian Dorz | poezie |       39      |      167      |
| Mai din belşug                      | Traian Dorz | poezie |       29      |      108      |
| Culesul roadelor                    | Traian Dorz | poezie |       29      |       96      |
| Mi-este frate orişicine             | Traian Dorz | poezie |       19      |      117      |
| Tot cu mai puţine lacrimi           | Traian Dorz | poezie |       19      |      146      |
| Nimic n-avem                        | Traian Dorz | poezie |       23      |      125      |
| Câte rădăcini ascunse               | Traian Dorz | poezie |       39      |      127      |
| Slavă Ţie care umpli                | Traian Dorz | poezie |       19      |      116      |
| De ce nu mă mai mustri?             | Traian Dorz | poezie |       34      |      136      |
| Ce lacomi ne sunt                   | Traian Dorz | poezie |       23      |      139      |
| Ştiu că m-a născut                  | Traian Dorz | poezie |       24      |       87      |
| În noaptea lumii                    | Traian Dorz | poezie |       34      |      140      |
| Al cui e soarele?                   | Traian Dorz | poezie |       28      |      127      |
| De ce n-am fost?                    | Traian Dorz | poezie |       29      |      103      |
| O, lacrimile-acestea...             | Traian Dorz | poezie |       29      |      145      |
| Să nu mai pot uita                  | Traian Dorz | poezie |       29      |      127      |
| Numai Tu Lumina lumii               | Traian Dorz | poezie |       39      |      122      |
| Numai Tu le saturi                  | Traian Dorz | poezie |       34      |      109      |
| Dacă scriind puţin                  | Traian Dorz | poezie |       26      |      118      |
| Tu-mi înlături îndoiala             | Traian Dorz | poezie |       29      |       92      |
| Tu care-nveţi pe alţii              | Traian Dorz | poezie |       34      |      115      |
| Tot ce-a fost greu                  | Traian Dorz | poezie |       29      |      104      |
| Cum aş putea eu spune?              | Traian Dorz | poezie |       23      |      142      |
| Peste hotaru-nsămânţat              | Traian Dorz | poezie |       29      |      105      |
| O, dacă cei buni...                 | Traian Dorz | poezie |       23      |      133      |
| Cu cât mai preţios                  | Traian Dorz | poezie |       24      |      123      |
| Nu te mânia                         | Traian Dorz | poezie |       28      |      106      |
| Încă puţin şi ce s-a spus           | Traian Dorz | poezie |       24      |      163      |
| Cu cât cunosc                       | Traian Dorz | poezie |       34      |      116      |
| Cu ce rămâi?                        | Traian Dorz | poezie |       34      |      116      |
| Aştepţi să vină Domnul?             | Traian Dorz | poezie |       38      |      134      |
| Să calci cu teamă                   | Traian Dorz | poezie |       39      |      122      |
| Cum pot să cer?                     | Traian Dorz | poezie |       29      |      114      |
| Doamne, să nu pot vreodată          | Traian Dorz | poezie |       34      |      140      |
| Te-am pus ca o pecete               | Traian Dorz | poezie |       23      |      127      |
| Hristos vrea suflete                | Traian Dorz | poezie |       34      |      126      |
| Să crezi adânc!                     | Traian Dorz | poezie |       24      |      143      |
| Mi-ai spus atunci...                | Traian Dorz | poezie |       34      |      150      |
| Când Dumnezeu                       | Traian Dorz | poezie |       19      |       86      |
| Nu numai dorind                     | Traian Dorz | poezie |       34      |      123      |
| O, Sfânt Cuvânt                     | Traian Dorz | poezie |       33      |      149      |
| Te va osândi                        | Traian Dorz | poezie |       34      |      130      |
| O, nu cuvintele...                  | Traian Dorz | poezie |       14      |       56      |
| Să nu te plângi!                    | Traian Dorz | poezie |       28      |      134      |
| Ce taine-ascunde                    | Traian Dorz | poezie |       19      |       82      |
| Ferice-i a vorbi                    | Traian Dorz | poezie |       29      |      114      |
| Tu ai văzut!                        | Traian Dorz | poezie |       29      |      125      |
| Ce drag mi-a fost                   | Traian Dorz | poezie |       29      |      148      |
| Cât m-a durut!                      | Traian Dorz | poezie |       29      |      118      |
| Deşi ştim bine                      | Traian Dorz | poezie |       29      |      122      |
| Să nu te temi luptând               | Traian Dorz | poezie |       33      |      154      |
| Mai dulce-i bucuria                 | Traian Dorz | poezie |       34      |      128      |
| Tu n-ai să mori...                  | Traian Dorz | poezie |       29      |      117      |
| Pe-acel ce nu se                    | Traian Dorz | poezie |       29      |      114      |
| Nu-i da drum închipuirii            | Traian Dorz | poezie |       29      |       97      |
| Doamne, Tu ne-ai spus               | Traian Dorz | poezie |       29      |       79      |
| O, viaţa mea                        | Traian Dorz | poezie |       29      |       75      |
| Slavă veşnică Luminii               | Traian Dorz | poezie |       27      |       88      |
+-------------------------------------+-------------+--------+---------------+---------------+
