603 articles
+-----------------------------------------+-------------+--------+---------------+---------------+
| Titlu                                   |    Autor    |  Tip   | Numar versuri | Numar cuvinte |
| Nu pot să tac!...                       | Traian Dorz | poezie |       26      |      197      |
| Acel ce pururi...                       | Traian Dorz | poezie |       30      |      127      |
| Cel care plânge                         | Traian Dorz | poezie |       14      |       65      |
| Ridică-te şi-nvingi!                    | Traian Dorz | poezie |       29      |      111      |
| Mor şi averile pe lume                  | Traian Dorz | poezie |       29      |      118      |
| Mai este-o Judecată!                    | Traian Dorz | poezie |       40      |      209      |
| Ce tari păreau                          | Traian Dorz | poezie |       29      |      122      |
| Nu-i iubire ca a Ta                     | Traian Dorz | poezie |       38      |      109      |
| Cântăm Domnului                         | Traian Dorz | poezie |       77      |      322      |
| Cântări Noi                             | Traian Dorz | poezie |       34      |      131      |
| În credinţa părintească                 | Traian Dorz | poezie |       25      |      112      |
| Doamne, ce frumos era                   | Traian Dorz | poezie |       29      |      104      |
| Părtăşia adunării...                    | Traian Dorz | poezie |       31      |      110      |
| Dezbinarea vine numai                   | Traian Dorz | poezie |       21      |      123      |
| Pentru fraţii cei statornici            | Traian Dorz | poezie |       29      |       95      |
| A Ta Naştere Isuse                      | Traian Dorz | poezie |       33      |      112      |
| Cât de Bun ai fost                      | Traian Dorz | poezie |       26      |      105      |
| O Doamne, deschide-le ochii             | Traian Dorz | poezie |       19      |       68      |
| Pentru marea mea plecare                | Traian Dorz | poezie |       35      |      155      |
| Fie-n veci slăvit                       | Traian Dorz | poezie |       20      |       71      |
| Veniţi să privim la crinii              | Traian Dorz | poezie |       24      |       85      |
| Domnul ne-a-nvăţat                      | Traian Dorz | poezie |       26      |       84      |
| Fericiţi, voi crinii...                 | Traian Dorz | poezie |       29      |      103      |
| Ştiţi voi, fraţilor                     | Traian Dorz | poezie |       27      |      101      |
| Veniţi toţi să-I cerem                  | Traian Dorz | poezie |       29      |       71      |
| Dragostea nu pizmuieşte!                | Traian Dorz | poezie |       30      |      107      |
| Doamne, Duhule Preasfinte               | Traian Dorz | poezie |       24      |       69      |
| Tatăl nostru cel din Ceruri, iar        | Traian Dorz | poezie |       29      |       97      |
| O, duhul meu...                         | Traian Dorz | poezie |       25      |       92      |
| Fie-vă frumoase toate                   | Traian Dorz | poezie |       31      |      110      |
| E Ziua Bucuriei - cu sufletul...        | Traian Dorz | poezie |       18      |       89      |
| În Ziua Bucuriei - 1                    | Traian Dorz | poezie |       23      |      110      |
| În Ziua Bucuriei - 2                    | Traian Dorz | poezie |       22      |      117      |
| Şi-n Ziua Bucuriei - 3                  | Traian Dorz | poezie |       31      |      106      |
| Şi-n Ziua Bucuriei - 4                  | Traian Dorz | poezie |       31      |       99      |
| Şi-n Ziua Bucuriei - 5                  | Traian Dorz | poezie |       32      |      103      |
| Şi-n Ziua Bucuriei - 6                  | Traian Dorz | poezie |       31      |      103      |
| Şi-n Ziua Bucuriei - 7                  | Traian Dorz | poezie |       31      |      114      |
| Şi-n Ziua Bucuriei - 8                  | Traian Dorz | poezie |       31      |      116      |
| Şi-n Ziua Bucuriei - 9                  | Traian Dorz | poezie |       31      |      107      |
| Şi-n Ziua Bucuriei - 10                 | Traian Dorz | poezie |       31      |      102      |
| Şi-n Ziua Bucuriei - 11                 | Traian Dorz | poezie |       32      |      101      |
| În Ziua Bucuriei - 12                   | Traian Dorz | poezie |       23      |      101      |
| Din Ziua Bucuriei... 13                 | Traian Dorz | poezie |       24      |      115      |
| Din Ziua Bucuriei... 14                 | Traian Dorz | poezie |       26      |      113      |
| Din Ziua Bucuriei... 15                 | Traian Dorz | poezie |       22      |      109      |
| În ceasul Bucuriei... 16                | Traian Dorz | poezie |       31      |      161      |
| Doamne, numai Tu ştii                   | Traian Dorz | poezie |       26      |      116      |
| Doamne-ai milă când nu ştiu             | Traian Dorz | poezie |       28      |      128      |
| Ca o gustoasă pâine                     | Traian Dorz | poezie |       25      |       98      |
| Doamne, Dumnezeul nostru Minunat        | Traian Dorz | poezie |       31      |      106      |
| Doamne, nu vrem niciodată               | Traian Dorz | poezie |       32      |      109      |
| Rătăcitule, întoarce!                   | Traian Dorz | poezie |       26      |       77      |
| Pentru Cine-mi pun?                     | Traian Dorz | poezie |       20      |      128      |
| Şi vântul şopteşte                      | Traian Dorz | poezie |       23      |      107      |
| Fii puternică şi mare                   | Traian Dorz | poezie |       29      |      102      |
| Har ceresc, condu-mă Tu                 | Traian Dorz | poezie |       26      |      110      |
| Nu mai plângeţi                         | Traian Dorz | poezie |       29      |       97      |
| Când ţi-e greu                          | Traian Dorz | poezie |       29      |      133      |
| Şi azi îmi pari...                      | Traian Dorz | poezie |       29      |      100      |
| Ce puţin Tu mi-ai cerut                 | Traian Dorz | poezie |       19      |      145      |
| Te iubesc Isuse, da                     | Traian Dorz | poezie |       21      |      102      |
| Ţi-am spus Isuse                        | Traian Dorz | poezie |       27      |      122      |
| Am dorit să-Ţi fiu                      | Traian Dorz | poezie |       35      |      139      |
| Domnul fie-vă în veac                   | Traian Dorz | poezie |       31      |       95      |
| Ia-mă Isuse, ia-mă                      | Traian Dorz | poezie |       29      |      150      |
| Cât holdele-s plecate                   | Traian Dorz | poezie |       26      |      133      |
| N-am loc nicăieri                       | Traian Dorz | poezie |       29      |      113      |
| Ce zi a fost aceea!                     | Traian Dorz | poezie |       31      |      104      |
| Am aşteptat Isuse                       | Traian Dorz | poezie |       31      |      117      |
| O, cât de mult Ţi-am aşteptat           | Traian Dorz | poezie |       29      |      118      |
| O, cum să uit Isuse, eu?                | Traian Dorz | poezie |       33      |      135      |
| Iubirea mea de Domnul                   | Traian Dorz | poezie |       32      |      143      |
| În zorii dimineţii                      | Traian Dorz | poezie |       32      |      108      |
| Tu ştii cât vreau                       | Traian Dorz | poezie |       32      |      127      |
| Nu-mi mai lua Isuse                     | Traian Dorz | poezie |       38      |      153      |
| Ai milă de mine                         | Traian Dorz | poezie |       26      |      125      |
| Eu ştiu că ştii Isuse                   | Traian Dorz | poezie |       22      |      140      |
| Cât aş vrea Isuse Bun                   | Traian Dorz | poezie |       32      |      158      |
| Isuse, când întâia oară                 | Traian Dorz | poezie |       28      |      138      |
| Fie-vă Cuvântul...                      | Traian Dorz | poezie |       25      |       97      |
| Domnul fie-vă oricând                   | Traian Dorz | poezie |       31      |       77      |
| Toată viaţa voastră                     | Traian Dorz | poezie |       18      |       61      |
| Isus, de veacuri eşti...                | Traian Dorz | poezie |       30      |      124      |
| În sărbătorirea voastră, suflete        | Traian Dorz | poezie |       31      |      104      |
| Ştim că vei veni Isuse                  | Traian Dorz | poezie |       29      |      105      |
| Te-aşteptăm Isuse                       | Traian Dorz | poezie |       22      |       94      |
| Noi ne-am bizuit pe Tine                | Traian Dorz | poezie |       27      |      109      |
| Scumpul nostru frate                    | Traian Dorz | poezie |       29      |       74      |
| Scumpei surioare                        | Traian Dorz | poezie |       32      |       91      |
| Preaiubiţii noştri                      | Traian Dorz | poezie |       26      |      117      |
| Binecuvântarea Tatălui                  | Traian Dorz | poezie |       31      |       82      |
| O, n-am să uit Isuse                    | Traian Dorz | poezie |       27      |      146      |
| Iubire, pentru tine cât                 | Traian Dorz | poezie |       26      |       99      |
| Cum voi răsplăti?                       | Traian Dorz | poezie |       27      |      127      |
| Doamne, înfrânarea mea                  | Traian Dorz | poezie |       24      |       76      |
| Doamne, lacrimile-aceste                | Traian Dorz | poezie |       20      |       70      |
| Te iubesc, iubesc Isuse                 | Traian Dorz | poezie |       29      |      110      |
| Mulţumesc şi cer iertare                | Traian Dorz | poezie |       25      |       83      |
| Cânta-voi totdeauna                     | Traian Dorz | poezie |       29      |       86      |
| Doamne, iată ochii mei                  | Traian Dorz | poezie |       30      |      116      |
| Lumina vine numai...                    | Traian Dorz | poezie |       26      |       92      |
| O, Cuiele Tale...                       | Traian Dorz | poezie |       29      |      122      |
| Fericite inimi...                       | Traian Dorz | poezie |       19      |       72      |
| Pe orice slovă scumpă                   | Traian Dorz | poezie |       26      |       89      |
| Cu mâinile întinse                      | Traian Dorz | poezie |       29      |       93      |
| Doamne, sufletul...                     | Traian Dorz | poezie |       26      |       86      |
| Mulţumesc, Dulce Isus                   | Traian Dorz | poezie |       31      |       93      |
| Sufăr pentru Tine                       | Traian Dorz | poezie |       31      |      101      |
| Isus, cu Tine, numai cu Tine            | Traian Dorz | poezie |       26      |      107      |
| Oricât sunt lovit                       | Traian Dorz | poezie |       26      |      114      |
| Har al Domnului Isus                    | Traian Dorz | poezie |       26      |       82      |
| Doamne, cât de mare e                   | Traian Dorz | poezie |       21      |      107      |
| Doar iubirea, doar iubirea              | Traian Dorz | poezie |       30      |       85      |
| În curând, în curând...                 | Traian Dorz | poezie |       27      |      132      |
| Iată Săptămâna Mare...                  | Traian Dorz | poezie |       19      |      130      |
| Nu te duce singur...                    | Traian Dorz | poezie |       34      |      118      |
| Dintre câte cânturi                     | Traian Dorz | poezie |       27      |      136      |
| În Ziua Judecăţii aspre                 | Traian Dorz | poezie |       29      |      120      |
| O, soarele şi noaptea...                | Traian Dorz | poezie |       24      |      126      |
| Ce fericit e să fii mamă                | Traian Dorz | poezie |       35      |      162      |
| Aici în casa asta                       | Traian Dorz | poezie |       23      |      130      |
| O, fiu curat...                         | Traian Dorz | poezie |       26      |      104      |
| Neînfricat să fie                       | Traian Dorz | poezie |       22      |      115      |
| Ce linişte-ameninţătoare                | Traian Dorz | poezie |       27      |      110      |
| Ce frumoase-s toate                     | Traian Dorz | poezie |       27      |      107      |
| Când stai la umbra deasă                | Traian Dorz | poezie |       20      |      114      |
| Să nu treci cu vederea                  | Traian Dorz | poezie |       29      |      105      |
| Peste Golgota-i tăcere...               | Traian Dorz | poezie |       34      |      194      |
| Ce dulce e minunea                      | Traian Dorz | poezie |       20      |      113      |
| O, Preaiubitul meu...                   | Traian Dorz | poezie |       26      |      113      |
| Ce minunaţi sunt ochii...               | Traian Dorz | poezie |       19      |      102      |
| Trece vara, trece toamna                | Traian Dorz | poezie |       26      |       84      |
| Bine-ai venit!                          | Traian Dorz | poezie |       26      |       91      |
| De unde, - spre unde?                   | Traian Dorz | poezie |       29      |       92      |
| Vine noaptea!                           | Traian Dorz | poezie |       26      |       96      |
| Vai ţie Betsaida...                     | Traian Dorz | poezie |       23      |      149      |
| O, strălucită Ţară...                   | Traian Dorz | poezie |       20      |      121      |
| Pe uliţele lumii                        | Traian Dorz | poezie |       21      |      124      |
| Veniţi suflete chemate                  | Traian Dorz | poezie |       35      |      117      |
| Dincolo de noaptea                      | Traian Dorz | poezie |       22      |      103      |
| Bucuraţi-vă suspine                     | Traian Dorz | poezie |       29      |       71      |
| Am străbătut oceanul                    | Traian Dorz | poezie |       22      |      123      |
| Apleacă-Te-nspre mine                   | Traian Dorz | poezie |       26      |       92      |
| Iată Ceasul Judecăţii                   | Traian Dorz | poezie |       25      |      144      |
| Aruncă-ţi de pe umeri                   | Traian Dorz | poezie |       26      |       82      |
| Călătorim alături                       | Traian Dorz | poezie |       25      |      168      |
| O, trebuie să vină...                   | Traian Dorz | poezie |       26      |       96      |
| O, apără-ţi ochii                       | Traian Dorz | poezie |       19      |      107      |
| În legănări plăcute                     | Traian Dorz | poezie |       26      |       85      |
| O, ce frumos era...                     | Traian Dorz | poezie |       21      |      151      |
| O, mamă, - ce faci mamă?                | Traian Dorz | poezie |       40      |      177      |
| Şi-aşa va fi o clipă...                 | Traian Dorz | poezie |       24      |      132      |
| De ce nu eşti cinstit?                  | Traian Dorz | poezie |       29      |      149      |
| Nu aştepta...                           | Traian Dorz | poezie |       23      |      132      |
| Vei fi tu-n stare?                      | Traian Dorz | poezie |       29      |      110      |
| O, nu-ţi fie teamă                      | Traian Dorz | poezie |       23      |      113      |
| Arzi, sfântă Pară...                    | Traian Dorz | poezie |       29      |       85      |
| Departe eşti încă...                    | Traian Dorz | poezie |       29      |      157      |
| E grea suferinţa?                       | Traian Dorz | poezie |       20      |      112      |
| Cine luptă împotrivă                    | Traian Dorz | poezie |       29      |       99      |
| Pe umărul tău dulce...                  | Traian Dorz | poezie |       21      |      120      |
| La capătul umblării                     | Traian Dorz | poezie |       29      |       92      |
| Călător prin lume...                    | Traian Dorz | poezie |       29      |       86      |
| Tu Veşnicule Tânăr...                   | Traian Dorz | poezie |       26      |      159      |
| Vorbeşte cu-ndrăzneală...               | Traian Dorz | poezie |       29      |       81      |
| Nu te duce unde...                      | Traian Dorz | poezie |       19      |       98      |
| Iubirea mea s-adapă                     | Traian Dorz | poezie |       35      |      109      |
| Te-ai dus tu Tinereţe...                | Traian Dorz | poezie |       27      |      152      |
| Te văd luându-Ţi Crucea                 | Traian Dorz | poezie |       25      |       91      |
| Ceasul suferinţei...                    | Traian Dorz | poezie |       21      |       95      |
| Suflet scump...                         | Traian Dorz | poezie |       31      |       75      |
| Întinde-Ţi Mâna Albă...                 | Traian Dorz | poezie |       24      |       77      |
| O, lângă Tine...                        | Traian Dorz | poezie |       26      |       97      |
| Tu eşti mereu cu mine                   | Traian Dorz | poezie |       22      |      141      |
| O, ce frumoasă eşti Iubire...           | Traian Dorz | poezie |       31      |      114      |
| Ce grea e lupta sfântă...               | Traian Dorz | poezie |       28      |      175      |
| Din toate de pe lume...                 | Traian Dorz | poezie |       26      |       89      |
| Din locul unde sufăr...                 | Traian Dorz | poezie |       21      |      118      |
| Pe toate zilele vieţii                  | Traian Dorz | poezie |       27      |      121      |
| Din câmpul cel cu stele                 | Traian Dorz | poezie |       20      |      147      |
| Suntem în drum                          | Traian Dorz | poezie |       26      |       97      |
| O, binecuvântaţi genunchii...           | Traian Dorz | poezie |       36      |      151      |
| Harul Dulcelui Isus                     | Traian Dorz | poezie |       31      |      100      |
| Dragoste şi lacrimi                     | Traian Dorz | poezie |       19      |       99      |
| Doamne, Dumnezeul nostru Mare           | Traian Dorz | poezie |       30      |      137      |
| Noi cerem minuni                        | Traian Dorz | poezie |       33      |      127      |
| Mai e poate o scânteie                  | Traian Dorz | poezie |       31      |      111      |
| Isus a venit...                         | Traian Dorz | poezie |       26      |      101      |
| Sunt bunuri mai de preţ                 | Traian Dorz | poezie |       26      |      137      |
| Numai în Lumină...                      | Traian Dorz | poezie |       19      |      101      |
| Doamne, sunt din nou un tânăr           | Traian Dorz | poezie |       26      |       97      |
| Noi Îl dorim pe Dumnezeu                | Traian Dorz | poezie |       24      |       93      |
| Om cu om pe lumea asta...               | Traian Dorz | poezie |       26      |      109      |
| Omul cel născut de Sus                  | Traian Dorz | poezie |       31      |      130      |
| Hristosul Bucuriei...                   | Traian Dorz | poezie |       26      |       91      |
| Sfârşească-se frumos                    | Traian Dorz | poezie |       24      |       94      |
| Să semănăm mereu...                     | Traian Dorz | poezie |       29      |      110      |
| Să n-ajungi prea târziu...              | Traian Dorz | poezie |       28      |      132      |
| N-aş mai vrea Isuse                     | Traian Dorz | poezie |       26      |       91      |
| Vouă celor...                           | Traian Dorz | poezie |       26      |       90      |
| Doamne, când vrei Tu                    | Traian Dorz | poezie |       26      |      108      |
| Întoarce-mă Doamne                      | Traian Dorz | poezie |       24      |      140      |
| Isus n-a suit                           | Traian Dorz | poezie |       26      |      111      |
| Vine Domnul Copilaş                     | Traian Dorz | poezie |       26      |      104      |
| Tu suferi pentru mine                   | Traian Dorz | poezie |       26      |      114      |
| O, ia-ne cu Tine                        | Traian Dorz | poezie |       24      |      119      |
| O, Domnul meu Sfânt                     | Traian Dorz | poezie |       27      |       76      |
| Ce dulce minune                         | Traian Dorz | poezie |       27      |       68      |
| O, Doamne-al iubirii                    | Traian Dorz | poezie |       24      |      134      |
| O, Dulce Isus                           | Traian Dorz | poezie |       27      |       77      |
| Lumină-ne Doamne                        | Traian Dorz | poezie |       24      |      122      |
| Eu n-am drept...                        | Traian Dorz | poezie |       32      |      215      |
| Hristos este Împăratul                  | Traian Dorz | poezie |       29      |      172      |
| Pe ziua asta                            | Traian Dorz | poezie |       29      |      112      |
| M-am dus...                             | Traian Dorz | poezie |       34      |      132      |
| Să nu Te duci departe...                | Traian Dorz | poezie |       24      |      164      |
| Ce-aveţi voi oare?                      | Traian Dorz | poezie |       26      |      114      |
| Ştiu c-a sosit plecarea...              | Traian Dorz | poezie |       21      |      128      |
| De ce-ţi îngropi credinţa?              | Traian Dorz | poezie |       26      |       96      |
| Ai mila noastră                         | Traian Dorz | poezie |       19      |      103      |
| Eu ştiu că Tu mă aperi                  | Traian Dorz | poezie |       26      |      101      |
| Ajută-mă Doamne                         | Traian Dorz | poezie |       24      |      113      |
| Nainte de-al Tău Nume Sfânt...          | Traian Dorz | poezie |       35      |      190      |
| Lumina şi-Ajutorul                      | Traian Dorz | poezie |       33      |       99      |
+-----------------------------------------+-------------+--------+---------------+---------------+
