502 articles
+-------------------------------+-------------+--------+---------------+---------------+
| Titlu                         |    Autor    |  Tip   | Numar versuri | Numar cuvinte |
| Cei trei tineri în cuptor     | Traian Dorz | poezie |       16      |       72      |
| Mene, Tekel, Upfarsin         | Traian Dorz | poezie |       15      |       85      |
| Daniel în groapa cu lei       | Traian Dorz | poezie |       16      |       76      |
| Prorocul Neemia               | Traian Dorz | poezie |       21      |       93      |
| Prorocul Iona                 | Traian Dorz | poezie |       13      |       59      |
| Iona aruncat pe mal           | Traian Dorz | poezie |       19      |       96      |
| Cârtirea lui Iona             | Traian Dorz | poezie |       18      |       93      |
| Biblia, Cuvântul Sfânt        | Traian Dorz | poezie |       55      |      172      |
| Naşterea lui Ioan Botezătorul | Traian Dorz | poezie |       18      |       90      |
| Bunavestire                   | Traian Dorz | poezie |       27      |      134      |
| Naşterea Domnului Isus        | Traian Dorz | poezie |       15      |       64      |
| Întâmpinarea Domnului         | Traian Dorz | poezie |       12      |       56      |
| Cei trei magi                 | Traian Dorz | poezie |       13      |       52      |
| Fuga în Egipt                 | Traian Dorz | poezie |       17      |       80      |
| Isus în templu                | Traian Dorz | poezie |       12      |       40      |
| Botezul lui Isus              | Traian Dorz | poezie |       16      |       50      |
| Primii chemaţi                | Traian Dorz | poezie |       20      |       86      |
| Nunta din Cana                | Traian Dorz | poezie |       12      |       59      |
| Vindecarea leprosului         | Traian Dorz | poezie |       20      |       98      |
| Vindecarea slăbănogului       | Traian Dorz | poezie |       13      |       51      |
| Trimiterea ucenicilor         | Traian Dorz | poezie |       13      |       58      |
| Fericirile                    | Traian Dorz | poezie |       21      |       89      |
| Învierea fiului văduvei       | Traian Dorz | poezie |       17      |       70      |
| Femeia păcătoasă              | Traian Dorz | poezie |       15      |       76      |
| Îndrăcitul mut şi orb         | Traian Dorz | poezie |       17      |       77      |
| Predica de pe Mare            | Traian Dorz | poezie |       21      |       64      |
| Potolirea furtunii            | Traian Dorz | poezie |       16      |       76      |
| Moartea lui Ioan Botezătorul  | Traian Dorz | poezie |       16      |       70      |
| Înmulţirea pâinilor           | Traian Dorz | poezie |       14      |       65      |
| Umblarea pe ape               | Traian Dorz | poezie |       19      |       91      |
| Schimbarea la Faţă            | Traian Dorz | poezie |       22      |       98      |
| Isus şi copilaşii             | Traian Dorz | poezie |       18      |       71      |
| Samariteanul Milostiv         | Traian Dorz | poezie |       16      |       57      |
| Orbul Bartimeu                | Traian Dorz | poezie |       28      |      175      |
| Zacheu                        | Traian Dorz | poezie |       20      |       94      |
| Maria şi Marta                | Traian Dorz | poezie |       23      |      115      |
| Învierea lui Lazăr            | Traian Dorz | poezie |       36      |      185      |
| Maria toarnă mir              | Traian Dorz | poezie |       27      |      167      |
| Intrarea în Ierusalim         | Traian Dorz | poezie |       12      |       38      |
| Alungarea din templu          | Traian Dorz | poezie |       18      |       79      |
| Cea mai mare poruncă          | Traian Dorz | poezie |       16      |       56      |
| Înştiinţarea ucenicilor       | Traian Dorz | poezie |       16      |       75      |
| Fecioarele nebune             | Traian Dorz | poezie |       25      |      165      |
| Fecioarele înţelepte          | Traian Dorz | poezie |       21      |      137      |
| Talanţii                      | Traian Dorz | poezie |       16      |       57      |
| Cina cea de Taină             | Traian Dorz | poezie |       17      |       76      |
| Spălarea picioarelor          | Traian Dorz | poezie |       22      |      132      |
| În Gheţimani                  | Traian Dorz | poezie |       25      |      144      |
| Prinderea lui Isus            | Traian Dorz | poezie |       29      |      159      |
| Pilat îşi spală mâinile       | Traian Dorz | poezie |       13      |       51      |
| Drumul Crucii                 | Traian Dorz | poezie |       29      |      177      |
| Isus pe Cruce                 | Traian Dorz | poezie |       17      |       74      |
| Iată ce-au făcut soldaţii     | Traian Dorz | poezie |       17      |       78      |
| Moartea lui Isus              | Traian Dorz | poezie |       17      |       81      |
| Hristos a Înviat              | Traian Dorz | poezie |       28      |      153      |
| Spre Emaus                    | Traian Dorz | poezie |       24      |      152      |
| Hristos Se arată lui Toma     | Traian Dorz | poezie |       23      |      110      |
| Isus pe ţărmul Tiberiadei     | Traian Dorz | poezie |       20      |       93      |
| Înălţarea la Cer              | Traian Dorz | poezie |       23      |      123      |
| Pogorârea Sfântului Duh       | Traian Dorz | poezie |       17      |       65      |
| Vindecarea ologului           | Traian Dorz | poezie |       15      |       79      |
| Martirul Ştefan               | Traian Dorz | poezie |       23      |      106      |
| Saul pe drumul Damascului     | Traian Dorz | poezie |       16      |       78      |
| Vedenia lui Petru             | Traian Dorz | poezie |       26      |      156      |
| Sutaşul Corneliu              | Traian Dorz | poezie |       26      |      157      |
| Izbăvirea lui Petru           | Traian Dorz | poezie |       12      |       56      |
| Pavel la Atena                | Traian Dorz | poezie |       24      |      131      |
| Pavel la Troa                 | Traian Dorz | poezie |       21      |      116      |
| Prinderea lui Pavel           | Traian Dorz | poezie |       29      |      149      |
| Cuvântarea lui Pavel          | Traian Dorz | poezie |       17      |       79      |
| Sfântul Pavel la-mpăratul     | Traian Dorz | poezie |       16      |       56      |
| Călătoria lui Pavel           | Traian Dorz | poezie |       18      |       94      |
| Salvarea lui Pavel            | Traian Dorz | poezie |       17      |       67      |
| Iată, Eu vin curând...        | Traian Dorz | poezie |       30      |      111      |
| Jos pe valea cu mălini        | Traian Dorz | poezie |       29      |      136      |
| Când erai Tu pe pământ        | Traian Dorz | poezie |       27      |      104      |
| Bine e când noaptea trece     | Traian Dorz | poezie |       23      |       99      |
| Voi copii ce creşteţi         | Traian Dorz | poezie |       20      |       82      |
| De al vieţii Stăpân           | Traian Dorz | poezie |       19      |       78      |
| Astăzi să ne veselim          | Traian Dorz | poezie |       15      |       50      |
| Din Cuvântul luminos          | Traian Dorz | poezie |       27      |       93      |
| Pe câmpie dacă treci          | Traian Dorz | poezie |       17      |       60      |
| Hai, veniţi, veniţi copii     | Traian Dorz | poezie |       26      |      100      |
| Vino şi-ascultă               | Traian Dorz | poezie |       26      |       81      |
| Licurici                      | Traian Dorz | poezie |       23      |       78      |
| Priviţi la păsărele           | Traian Dorz | poezie |       17      |       57      |
| Vrăbiuţa ţup                  | Traian Dorz | poezie |       26      |      110      |
| Fluturaşi                     | Traian Dorz | poezie |       19      |       63      |
| Zboară, zboară săniuţa        | Traian Dorz | poezie |       19      |       63      |
| Dulce-i lumea din poveste     | Traian Dorz | poezie |       29      |      119      |
| Da şi nu                      | Traian Dorz | poezie |       26      |      122      |
| Noi copilaşii                 | Traian Dorz | poezie |       22      |       92      |
| Lăudaţi copii pe Domnul       | Traian Dorz | poezie |       19      |       60      |
| Domnul poartă grijă           | Traian Dorz | poezie |       24      |       62      |
| Isus, Isuse Dulce             | Traian Dorz | poezie |       22      |       74      |
| Isuse, Scump Isuse            | Traian Dorz | poezie |       19      |       59      |
| Apără Iubit Isus              | Traian Dorz | poezie |       20      |       38      |
| Tineri dragi aleşi            | Traian Dorz | poezie |       29      |       99      |
| În slujba Ta Isuse            | Traian Dorz | poezie |       26      |       80      |
| Mai tare, mai tare            | Traian Dorz | poezie |       14      |       75      |
| Cu Isus noi pornim            | Traian Dorz | poezie |       19      |       87      |
| Sunt copil, Isuse             | Traian Dorz | poezie |       28      |       79      |
| Lumina şi-Ajutorul            | Traian Dorz | poezie |       33      |       99      |
+-------------------------------+-------------+--------+---------------+---------------+
